FILENAME;label
OPENIMAGES_train_14860.jpg;2
OPENIMAGES_train_10580.jpg;0
OPENIMAGES_train_34111.jpg;0
OPENIMAGES_train_47032.jpg;0
OPENIMAGES_train_19832.jpg;0
OPENIMAGES_train_32982.jpg;2
COCO_train_00252.jpg;0
OPENIMAGES_train_28319.jpg;0
OPENIMAGES_train_51321.jpg;0
OPENIMAGES_train_10620.jpg;0
OPENIMAGES_train_32589.jpg;0
OPENIMAGES_train_47544.jpg;0
OPENIMAGES_train_48303.jpg;0
OPENIMAGES_train_20372.jpg;0
OPENIMAGES_train_47415.jpg;0
OPENIMAGES_train_64541.jpg;0
OPENIMAGES_train_55879.jpg;0
OPENIMAGES_train_64975.jpg;1
OPENIMAGES_train_04111.jpg;2
OPENIMAGES_train_15312.jpg;2
COCO_train_04830.jpg;0
OPENIMAGES_train_01805.jpg;2
OPENIMAGES_train_52179.jpg;0
OPENIMAGES_train_26182.jpg;0
OPENIMAGES_train_00844.jpg;2
OPENIMAGES_train_15070.jpg;2
OPENIMAGES_train_61429.jpg;0
OPENIMAGES_train_46866.jpg;0
OPENIMAGES_train_49887.jpg;1
OPENIMAGES_train_06983.jpg;0
OPENIMAGES_train_31111.jpg;2
OPENIMAGES_train_36295.jpg;0
COCO_train_09055.jpg;0
OPENIMAGES_train_13041.jpg;0
COCO_train_03498.jpg;0
OPENIMAGES_train_32290.jpg;0
OPENIMAGES_train_58752.jpg;2
OPENIMAGES_train_44754.jpg;1
OPENIMAGES_train_52783.jpg;1
OPENIMAGES_train_11418.jpg;2
OPENIMAGES_train_50651.jpg;0
OPENIMAGES_train_35806.jpg;2
OPENIMAGES_train_41890.jpg;2
OPENIMAGES_train_53133.jpg;0
OPENIMAGES_train_11404.jpg;0
OPENIMAGES_train_03484.jpg;0
OPENIMAGES_train_11889.jpg;0
OPENIMAGES_train_09902.jpg;2
OPENIMAGES_train_37719.jpg;2
OPENIMAGES_train_48675.jpg;1
COCO_train_06005.jpg;2
OPENIMAGES_train_22948.jpg;0
OPENIMAGES_train_24120.jpg;0
OPENIMAGES_train_29616.jpg;2
OPENIMAGES_train_07538.jpg;0
OPENIMAGES_train_62883.jpg;2
OPENIMAGES_train_57094.jpg;0
OPENIMAGES_train_63481.jpg;1
OPENIMAGES_train_01869.jpg;0
OPENIMAGES_train_34183.jpg;2
OPENIMAGES_train_18873.jpg;2
OPENIMAGES_train_53582.jpg;0
OPENIMAGES_train_06183.jpg;0
OPENIMAGES_train_11487.jpg;2
OPENIMAGES_train_12113.jpg;2
COCO_train_06540.jpg;2
COCO_train_07028.jpg;1
OPENIMAGES_train_52497.jpg;2
OPENIMAGES_train_60797.jpg;0
OPENIMAGES_train_11927.jpg;1
OPENIMAGES_train_30466.jpg;0
OPENIMAGES_train_15655.jpg;0
COCO_train_12137.jpg;2
OPENIMAGES_train_33439.jpg;0
OPENIMAGES_train_27536.jpg;0
OPENIMAGES_train_57302.jpg;0
COCO_train_02471.jpg;0
OPENIMAGES_train_43969.jpg;0
OPENIMAGES_train_50783.jpg;0
COCO_train_03297.jpg;1
OPENIMAGES_train_00938.jpg;2
COCO_train_08286.jpg;1
COCO_train_04339.jpg;0
OPENIMAGES_train_32784.jpg;0
OPENIMAGES_train_14171.jpg;0
COCO_train_09873.jpg;2
OPENIMAGES_train_24679.jpg;2
COCO_train_05536.jpg;2
OPENIMAGES_train_48546.jpg;0
OPENIMAGES_train_09489.jpg;0
OPENIMAGES_train_25770.jpg;0
OPENIMAGES_train_04505.jpg;2
OPENIMAGES_train_39694.jpg;0
OPENIMAGES_train_64324.jpg;2
OPENIMAGES_train_20052.jpg;0
OPENIMAGES_train_19697.jpg;0
OPENIMAGES_train_28892.jpg;0
OPENIMAGES_train_50554.jpg;1
COCO_train_05941.jpg;2
OPENIMAGES_train_09768.jpg;0
OPENIMAGES_train_45937.jpg;2
OPENIMAGES_train_27715.jpg;2
OPENIMAGES_train_05411.jpg;0
COCO_train_09587.jpg;1
OPENIMAGES_train_48492.jpg;0
OPENIMAGES_train_35999.jpg;2
OPENIMAGES_train_08884.jpg;2
OPENIMAGES_train_12031.jpg;2
OPENIMAGES_train_13136.jpg;2
OPENIMAGES_train_40614.jpg;2
OPENIMAGES_train_16276.jpg;0
OPENIMAGES_train_51902.jpg;0
OPENIMAGES_train_06269.jpg;1
OPENIMAGES_train_20723.jpg;0
OPENIMAGES_train_38454.jpg;0
OPENIMAGES_train_49259.jpg;2
OPENIMAGES_train_37697.jpg;2
OPENIMAGES_train_08999.jpg;0
OPENIMAGES_train_40915.jpg;1
OPENIMAGES_train_56098.jpg;1
COCO_train_07186.jpg;1
OPENIMAGES_train_41468.jpg;2
OPENIMAGES_train_40208.jpg;2
OPENIMAGES_train_47275.jpg;1
COCO_train_08808.jpg;0
OPENIMAGES_train_23376.jpg;1
OPENIMAGES_train_48310.jpg;2
OPENIMAGES_train_35565.jpg;2
OPENIMAGES_train_12688.jpg;0
COCO_train_08071.jpg;0
OPENIMAGES_train_52424.jpg;0
OPENIMAGES_train_48244.jpg;0
OPENIMAGES_train_46535.jpg;2
OPENIMAGES_train_58766.jpg;0
OPENIMAGES_train_37552.jpg;0
COCO_train_03470.jpg;2
OPENIMAGES_train_49890.jpg;2
OPENIMAGES_train_48415.jpg;2
OPENIMAGES_train_64213.jpg;2
OPENIMAGES_train_40759.jpg;2
OPENIMAGES_train_55139.jpg;2
OPENIMAGES_train_34197.jpg;1
OPENIMAGES_train_43811.jpg;0
OPENIMAGES_train_24023.jpg;2
COCO_train_02763.jpg;1
COCO_train_09624.jpg;1
OPENIMAGES_train_55637.jpg;0
OPENIMAGES_train_58304.jpg;0
OPENIMAGES_train_35986.jpg;0
OPENIMAGES_train_58702.jpg;0
OPENIMAGES_train_49711.jpg;0
OPENIMAGES_train_36222.jpg;0
OPENIMAGES_train_41773.jpg;1
OPENIMAGES_train_42329.jpg;0
OPENIMAGES_train_21925.jpg;0
OPENIMAGES_train_58089.jpg;2
OPENIMAGES_train_42258.jpg;0
COCO_train_10719.jpg;1
COCO_train_08183.jpg;0
COCO_train_04278.jpg;2
OPENIMAGES_train_43804.jpg;2
OPENIMAGES_train_37447.jpg;2
OPENIMAGES_train_49556.jpg;0
COCO_train_06509.jpg;1
OPENIMAGES_train_13168.jpg;0
OPENIMAGES_train_50044.jpg;2
OPENIMAGES_train_42418.jpg;2
OPENIMAGES_train_65828.jpg;1
OPENIMAGES_train_02580.jpg;1
OPENIMAGES_train_13402.jpg;1
COCO_train_12459.jpg;2
OPENIMAGES_train_53054.jpg;2
OPENIMAGES_train_37882.jpg;0
OPENIMAGES_train_39236.jpg;1
OPENIMAGES_train_12772.jpg;1
OPENIMAGES_train_12479.jpg;0
OPENIMAGES_train_46254.jpg;0
OPENIMAGES_train_20519.jpg;2
OPENIMAGES_train_28202.jpg;0
OPENIMAGES_train_42533.jpg;0
OPENIMAGES_train_24726.jpg;2
OPENIMAGES_train_38509.jpg;0
OPENIMAGES_train_04943.jpg;1
COCO_train_01166.jpg;0
OPENIMAGES_train_25899.jpg;0
OPENIMAGES_train_19287.jpg;0
COCO_train_07257.jpg;1
COCO_train_07121.jpg;2
OPENIMAGES_train_42211.jpg;0
OPENIMAGES_train_53867.jpg;0
OPENIMAGES_train_47683.jpg;0
COCO_train_12899.jpg;1
OPENIMAGES_train_53649.jpg;0
OPENIMAGES_train_16906.jpg;0
OPENIMAGES_train_59637.jpg;0
COCO_train_10289.jpg;0
OPENIMAGES_train_39130.jpg;0
OPENIMAGES_train_30541.jpg;2
OPENIMAGES_train_32525.jpg;2
COCO_train_07450.jpg;1
OPENIMAGES_train_29575.jpg;0
OPENIMAGES_train_38633.jpg;0
OPENIMAGES_train_60600.jpg;2
OPENIMAGES_train_60292.jpg;12
OPENIMAGES_train_16389.jpg;2
OPENIMAGES_train_15320.jpg;2
OPENIMAGES_train_58604.jpg;0
OPENIMAGES_train_32020.jpg;2
OPENIMAGES_train_37141.jpg;0
OPENIMAGES_train_09031.jpg;2
OPENIMAGES_train_19478.jpg;2
OPENIMAGES_train_17088.jpg;0
COCO_train_10349.jpg;1
OPENIMAGES_train_58118.jpg;1
COCO_train_02783.jpg;0
OPENIMAGES_train_41810.jpg;2
OPENIMAGES_train_16992.jpg;2
OPENIMAGES_train_60754.jpg;1
OPENIMAGES_train_56534.jpg;0
OPENIMAGES_train_64352.jpg;2
OPENIMAGES_train_33014.jpg;2
COCO_train_11932.jpg;1
OPENIMAGES_train_50564.jpg;0
OPENIMAGES_train_18378.jpg;1
OPENIMAGES_train_33589.jpg;0
COCO_train_08773.jpg;0
COCO_train_12300.jpg;1
COCO_train_10504.jpg;1
OPENIMAGES_train_65825.jpg;0
OPENIMAGES_train_43738.jpg;0
COCO_train_10146.jpg;1
OPENIMAGES_train_48166.jpg;2
OPENIMAGES_train_42555.jpg;2
OPENIMAGES_train_10532.jpg;2
OPENIMAGES_train_50011.jpg;0
OPENIMAGES_train_30086.jpg;0
OPENIMAGES_train_46820.jpg;0
OPENIMAGES_train_04510.jpg;1
OPENIMAGES_train_47287.jpg;0
OPENIMAGES_train_21207.jpg;1
COCO_train_09295.jpg;1
OPENIMAGES_train_53300.jpg;0
OPENIMAGES_train_48219.jpg;0
COCO_train_05871.jpg;0
OPENIMAGES_train_37682.jpg;0
OPENIMAGES_train_25727.jpg;0
OPENIMAGES_train_21644.jpg;2
OPENIMAGES_train_57446.jpg;2
COCO_train_06918.jpg;0
OPENIMAGES_train_61645.jpg;1
COCO_train_05709.jpg;1
OPENIMAGES_train_49315.jpg;0
OPENIMAGES_train_46613.jpg;0
OPENIMAGES_train_24970.jpg;0
OPENIMAGES_train_13152.jpg;2
COCO_train_12148.jpg;2
OPENIMAGES_train_17378.jpg;2
OPENIMAGES_train_32771.jpg;0
OPENIMAGES_train_60133.jpg;0
OPENIMAGES_train_26106.jpg;0
COCO_train_02599.jpg;0
OPENIMAGES_train_38858.jpg;1
OPENIMAGES_train_40455.jpg;0
OPENIMAGES_train_32545.jpg;1
COCO_train_04528.jpg;0
OPENIMAGES_train_18980.jpg;2
OPENIMAGES_train_29216.jpg;1
OPENIMAGES_train_62541.jpg;2
COCO_train_08273.jpg;1
OPENIMAGES_train_39316.jpg;0
OPENIMAGES_train_06463.jpg;1
OPENIMAGES_train_28305.jpg;0
OPENIMAGES_train_14341.jpg;0
COCO_train_05526.jpg;2
OPENIMAGES_train_62765.jpg;2
OPENIMAGES_train_23689.jpg;0
OPENIMAGES_train_62633.jpg;2
OPENIMAGES_train_46847.jpg;2
OPENIMAGES_train_00807.jpg;2
OPENIMAGES_train_31090.jpg;2
OPENIMAGES_train_18225.jpg;0
OPENIMAGES_train_62153.jpg;0
OPENIMAGES_train_17865.jpg;2
OPENIMAGES_train_60664.jpg;1
OPENIMAGES_train_15525.jpg;0
OPENIMAGES_train_38785.jpg;0
COCO_train_06505.jpg;0
OPENIMAGES_train_27197.jpg;1
OPENIMAGES_train_58376.jpg;0
COCO_train_05191.jpg;0
COCO_train_03114.jpg;12
OPENIMAGES_train_54285.jpg;0
OPENIMAGES_train_50226.jpg;0
OPENIMAGES_train_44158.jpg;0
COCO_train_12317.jpg;1
OPENIMAGES_train_65859.jpg;0
OPENIMAGES_train_58013.jpg;0
COCO_train_11740.jpg;1
OPENIMAGES_train_20541.jpg;0
OPENIMAGES_train_06075.jpg;0
OPENIMAGES_train_60656.jpg;0
OPENIMAGES_train_08214.jpg;0
OPENIMAGES_train_30429.jpg;0
OPENIMAGES_train_05963.jpg;2
OPENIMAGES_train_25314.jpg;2
OPENIMAGES_train_45299.jpg;2
OPENIMAGES_train_59254.jpg;0
OPENIMAGES_train_53780.jpg;1
OPENIMAGES_train_63434.jpg;0
COCO_train_12082.jpg;1
OPENIMAGES_train_48255.jpg;0
COCO_train_00398.jpg;2
OPENIMAGES_train_13664.jpg;0
OPENIMAGES_train_45271.jpg;1
OPENIMAGES_train_06331.jpg;2
OPENIMAGES_train_38500.jpg;0
OPENIMAGES_train_41894.jpg;1
COCO_train_00633.jpg;2
OPENIMAGES_train_00051.jpg;0
OPENIMAGES_train_15893.jpg;0
OPENIMAGES_train_23818.jpg;1
OPENIMAGES_train_06770.jpg;0
COCO_train_12508.jpg;2
OPENIMAGES_train_09129.jpg;2
OPENIMAGES_train_29887.jpg;0
OPENIMAGES_train_28438.jpg;1
OPENIMAGES_train_59966.jpg;2
OPENIMAGES_train_43848.jpg;0
OPENIMAGES_train_37899.jpg;0
COCO_train_10894.jpg;2
OPENIMAGES_train_27143.jpg;1
OPENIMAGES_train_31901.jpg;0
COCO_train_08689.jpg;0
OPENIMAGES_train_09298.jpg;0
OPENIMAGES_train_05881.jpg;0
OPENIMAGES_train_43609.jpg;2
OPENIMAGES_train_21723.jpg;1
OPENIMAGES_train_17555.jpg;2
OPENIMAGES_train_03029.jpg;2
COCO_train_05809.jpg;1
OPENIMAGES_train_33023.jpg;2
OPENIMAGES_train_53533.jpg;0
OPENIMAGES_train_30957.jpg;2
OPENIMAGES_train_28786.jpg;2
OPENIMAGES_train_61956.jpg;0
OPENIMAGES_train_12734.jpg;1
OPENIMAGES_train_07692.jpg;1
OPENIMAGES_train_54331.jpg;0
COCO_train_09243.jpg;1
OPENIMAGES_train_01355.jpg;1
OPENIMAGES_train_12715.jpg;0
OPENIMAGES_train_42822.jpg;1
OPENIMAGES_train_16218.jpg;0
OPENIMAGES_train_38390.jpg;2
OPENIMAGES_train_64011.jpg;1
OPENIMAGES_train_37426.jpg;0
OPENIMAGES_train_25634.jpg;0
OPENIMAGES_train_03855.jpg;2
COCO_train_09282.jpg;2
COCO_train_12835.jpg;1
OPENIMAGES_train_01615.jpg;0
OPENIMAGES_train_62612.jpg;0
OPENIMAGES_train_21636.jpg;1
OPENIMAGES_train_52228.jpg;0
OPENIMAGES_train_02611.jpg;2
OPENIMAGES_train_38249.jpg;0
OPENIMAGES_train_60018.jpg;0
OPENIMAGES_train_27404.jpg;1
OPENIMAGES_train_32604.jpg;0
OPENIMAGES_train_59301.jpg;0
COCO_train_04505.jpg;0
OPENIMAGES_train_10282.jpg;1
COCO_train_07705.jpg;2
OPENIMAGES_train_40817.jpg;0
OPENIMAGES_train_41250.jpg;2
COCO_train_10293.jpg;0
COCO_train_02844.jpg;0
OPENIMAGES_train_09283.jpg;2
OPENIMAGES_train_08101.jpg;1
OPENIMAGES_train_23234.jpg;0
COCO_train_06586.jpg;2
COCO_train_02095.jpg;2
COCO_train_08702.jpg;1
OPENIMAGES_train_46961.jpg;2
OPENIMAGES_train_33861.jpg;2
COCO_train_00391.jpg;0
OPENIMAGES_train_35006.jpg;1
COCO_train_05010.jpg;0
OPENIMAGES_train_65708.jpg;0
OPENIMAGES_train_60320.jpg;0
OPENIMAGES_train_47984.jpg;2
OPENIMAGES_train_40288.jpg;0
OPENIMAGES_train_29827.jpg;0
OPENIMAGES_train_01830.jpg;0
OPENIMAGES_train_56869.jpg;0
COCO_train_05398.jpg;2
OPENIMAGES_train_33265.jpg;0
OPENIMAGES_train_24660.jpg;2
OPENIMAGES_train_48388.jpg;2
OPENIMAGES_train_22849.jpg;1
COCO_train_00364.jpg;2
OPENIMAGES_train_47041.jpg;1
OPENIMAGES_train_23623.jpg;1
OPENIMAGES_train_38422.jpg;2
OPENIMAGES_train_20682.jpg;0
OPENIMAGES_train_54609.jpg;2
OPENIMAGES_train_07636.jpg;2
OPENIMAGES_train_00016.jpg;2
OPENIMAGES_train_46846.jpg;0
OPENIMAGES_train_27061.jpg;0
OPENIMAGES_train_20712.jpg;1
OPENIMAGES_train_03585.jpg;0
OPENIMAGES_train_11704.jpg;2
COCO_train_00550.jpg;0
OPENIMAGES_train_52466.jpg;0
OPENIMAGES_train_30879.jpg;1
OPENIMAGES_train_33960.jpg;2
COCO_train_03957.jpg;2
OPENIMAGES_train_46507.jpg;2
OPENIMAGES_train_59474.jpg;0
OPENIMAGES_train_24515.jpg;0
OPENIMAGES_train_57225.jpg;2
OPENIMAGES_train_37733.jpg;2
OPENIMAGES_train_04287.jpg;1
OPENIMAGES_train_17501.jpg;0
OPENIMAGES_train_19974.jpg;2
OPENIMAGES_train_18028.jpg;0
OPENIMAGES_train_62193.jpg;0
COCO_train_08525.jpg;1
OPENIMAGES_train_18112.jpg;1
OPENIMAGES_train_26539.jpg;1
OPENIMAGES_train_64730.jpg;2
OPENIMAGES_train_62087.jpg;0
OPENIMAGES_train_49737.jpg;0
OPENIMAGES_train_35965.jpg;0
OPENIMAGES_train_08079.jpg;2
OPENIMAGES_train_13245.jpg;0
OPENIMAGES_train_23280.jpg;0
OPENIMAGES_train_37961.jpg;1
OPENIMAGES_train_09191.jpg;0
OPENIMAGES_train_44016.jpg;2
OPENIMAGES_train_13584.jpg;0
OPENIMAGES_train_43668.jpg;0
OPENIMAGES_train_53697.jpg;0
OPENIMAGES_train_11565.jpg;1
OPENIMAGES_train_47276.jpg;2
OPENIMAGES_train_02217.jpg;0
OPENIMAGES_train_59236.jpg;0
OPENIMAGES_train_39290.jpg;2
OPENIMAGES_train_64351.jpg;2
OPENIMAGES_train_63319.jpg;2
OPENIMAGES_train_45326.jpg;0
COCO_train_04629.jpg;2
OPENIMAGES_train_32177.jpg;0
OPENIMAGES_train_18647.jpg;2
OPENIMAGES_train_01578.jpg;2
COCO_train_10710.jpg;1
OPENIMAGES_train_38136.jpg;0
OPENIMAGES_train_39610.jpg;2
COCO_train_06163.jpg;1
OPENIMAGES_train_62838.jpg;0
OPENIMAGES_train_17259.jpg;0
OPENIMAGES_train_56866.jpg;0
COCO_train_01615.jpg;2
OPENIMAGES_train_53401.jpg;0
OPENIMAGES_train_61963.jpg;2
OPENIMAGES_train_24385.jpg;0
OPENIMAGES_train_20083.jpg;0
OPENIMAGES_train_24550.jpg;1
OPENIMAGES_train_57429.jpg;1
OPENIMAGES_train_43981.jpg;0
COCO_train_03282.jpg;0
OPENIMAGES_train_35849.jpg;0
OPENIMAGES_train_04651.jpg;1
OPENIMAGES_train_35588.jpg;0
OPENIMAGES_train_43918.jpg;1
COCO_train_00542.jpg;1
OPENIMAGES_train_21146.jpg;0
OPENIMAGES_train_11421.jpg;0
OPENIMAGES_train_03250.jpg;0
COCO_train_00712.jpg;0
OPENIMAGES_train_17756.jpg;2
OPENIMAGES_train_12078.jpg;1
OPENIMAGES_train_09863.jpg;1
OPENIMAGES_train_65215.jpg;1
OPENIMAGES_train_56705.jpg;0
OPENIMAGES_train_62309.jpg;0
OPENIMAGES_train_56584.jpg;2
OPENIMAGES_train_02234.jpg;2
OPENIMAGES_train_34211.jpg;0
OPENIMAGES_train_21041.jpg;0
OPENIMAGES_train_03456.jpg;1
OPENIMAGES_train_24538.jpg;0
OPENIMAGES_train_14501.jpg;2
COCO_train_03549.jpg;2
OPENIMAGES_train_52272.jpg;1
COCO_train_08406.jpg;2
OPENIMAGES_train_41443.jpg;0
OPENIMAGES_train_15269.jpg;0
OPENIMAGES_train_57712.jpg;2
COCO_train_11937.jpg;2
OPENIMAGES_train_39574.jpg;2
OPENIMAGES_train_36782.jpg;1
OPENIMAGES_train_45376.jpg;0
OPENIMAGES_train_32592.jpg;0
OPENIMAGES_train_52760.jpg;2
OPENIMAGES_train_57737.jpg;0
COCO_train_05049.jpg;1
OPENIMAGES_train_53200.jpg;0
OPENIMAGES_train_41280.jpg;0
OPENIMAGES_train_20556.jpg;2
OPENIMAGES_train_09045.jpg;0
OPENIMAGES_train_01250.jpg;1
OPENIMAGES_train_03240.jpg;0
OPENIMAGES_train_16875.jpg;2
OPENIMAGES_train_02789.jpg;1
OPENIMAGES_train_37917.jpg;0
OPENIMAGES_train_15084.jpg;0
COCO_train_09279.jpg;1
OPENIMAGES_train_28640.jpg;0
OPENIMAGES_train_43975.jpg;0
OPENIMAGES_train_61112.jpg;1
COCO_train_13071.jpg;1
OPENIMAGES_train_45422.jpg;1
OPENIMAGES_train_26588.jpg;1
OPENIMAGES_train_03565.jpg;0
OPENIMAGES_train_18789.jpg;1
OPENIMAGES_train_60886.jpg;0
OPENIMAGES_train_46114.jpg;2
COCO_train_08537.jpg;2
COCO_train_10694.jpg;1
OPENIMAGES_train_13183.jpg;2
OPENIMAGES_train_33497.jpg;2
OPENIMAGES_train_38744.jpg;0
OPENIMAGES_train_40090.jpg;0
OPENIMAGES_train_38765.jpg;0
OPENIMAGES_train_09991.jpg;1
OPENIMAGES_train_30604.jpg;1
OPENIMAGES_train_01776.jpg;1
OPENIMAGES_train_61599.jpg;0
OPENIMAGES_train_44420.jpg;2
OPENIMAGES_train_10340.jpg;0
OPENIMAGES_train_62352.jpg;0
OPENIMAGES_train_06200.jpg;12
OPENIMAGES_train_52992.jpg;1
OPENIMAGES_train_59313.jpg;0
COCO_train_00722.jpg;2
OPENIMAGES_train_47851.jpg;2
OPENIMAGES_train_28373.jpg;2
OPENIMAGES_train_47733.jpg;1
OPENIMAGES_train_64060.jpg;1
OPENIMAGES_train_50892.jpg;1
OPENIMAGES_train_43799.jpg;1
OPENIMAGES_train_29237.jpg;0
OPENIMAGES_train_57524.jpg;2
OPENIMAGES_train_57943.jpg;1
OPENIMAGES_train_19281.jpg;1
OPENIMAGES_train_28969.jpg;2
COCO_train_04704.jpg;0
OPENIMAGES_train_09077.jpg;2
COCO_train_10830.jpg;1
OPENIMAGES_train_14273.jpg;2
OPENIMAGES_train_23600.jpg;0
OPENIMAGES_train_55366.jpg;2
OPENIMAGES_train_42815.jpg;0
OPENIMAGES_train_22993.jpg;2
OPENIMAGES_train_12375.jpg;2
OPENIMAGES_train_35941.jpg;0
OPENIMAGES_train_45023.jpg;0
OPENIMAGES_train_20734.jpg;1
OPENIMAGES_train_55337.jpg;0
OPENIMAGES_train_16628.jpg;1
OPENIMAGES_train_26972.jpg;2
COCO_train_00702.jpg;2
OPENIMAGES_train_47910.jpg;2
OPENIMAGES_train_58216.jpg;1
COCO_train_03522.jpg;2
OPENIMAGES_train_48970.jpg;2
OPENIMAGES_train_33987.jpg;2
OPENIMAGES_train_64371.jpg;0
OPENIMAGES_train_39605.jpg;0
OPENIMAGES_train_30969.jpg;0
OPENIMAGES_train_02123.jpg;2
OPENIMAGES_train_12908.jpg;2
COCO_train_10840.jpg;0
OPENIMAGES_train_03022.jpg;2
OPENIMAGES_train_62036.jpg;0
COCO_train_05378.jpg;1
OPENIMAGES_train_42239.jpg;0
OPENIMAGES_train_18945.jpg;0
OPENIMAGES_train_35118.jpg;2
OPENIMAGES_train_06671.jpg;1
OPENIMAGES_train_45705.jpg;2
OPENIMAGES_train_46389.jpg;2
OPENIMAGES_train_05843.jpg;0
OPENIMAGES_train_15693.jpg;1
OPENIMAGES_train_54992.jpg;0
OPENIMAGES_train_38535.jpg;2
OPENIMAGES_train_44383.jpg;1
OPENIMAGES_train_18972.jpg;1
OPENIMAGES_train_09788.jpg;0
COCO_train_12611.jpg;0
OPENIMAGES_train_17156.jpg;1
OPENIMAGES_train_55483.jpg;0
COCO_train_02555.jpg;0
OPENIMAGES_train_02974.jpg;2
OPENIMAGES_train_35217.jpg;1
OPENIMAGES_train_53852.jpg;2
OPENIMAGES_train_01988.jpg;1
OPENIMAGES_train_39439.jpg;0
COCO_train_12190.jpg;0
OPENIMAGES_train_11880.jpg;0
OPENIMAGES_train_36398.jpg;0
OPENIMAGES_train_63388.jpg;2
OPENIMAGES_train_15506.jpg;2
OPENIMAGES_train_52112.jpg;2
OPENIMAGES_train_53949.jpg;0
OPENIMAGES_train_36877.jpg;2
OPENIMAGES_train_55103.jpg;0
OPENIMAGES_train_02349.jpg;0
OPENIMAGES_train_57925.jpg;0
OPENIMAGES_train_49307.jpg;2
OPENIMAGES_train_18363.jpg;2
OPENIMAGES_train_54099.jpg;0
OPENIMAGES_train_18324.jpg;2
OPENIMAGES_train_39992.jpg;2
COCO_train_00281.jpg;1
OPENIMAGES_train_10697.jpg;2
OPENIMAGES_train_27057.jpg;2
OPENIMAGES_train_58454.jpg;0
OPENIMAGES_train_41341.jpg;0
COCO_train_02134.jpg;0
OPENIMAGES_train_13849.jpg;0
COCO_train_07553.jpg;2
OPENIMAGES_train_15439.jpg;1
OPENIMAGES_train_42209.jpg;2
OPENIMAGES_train_12439.jpg;0
COCO_train_04036.jpg;0
OPENIMAGES_train_03125.jpg;0
OPENIMAGES_train_48770.jpg;2
OPENIMAGES_train_02004.jpg;0
OPENIMAGES_train_25102.jpg;1
OPENIMAGES_train_59073.jpg;1
OPENIMAGES_train_15984.jpg;0
OPENIMAGES_train_50507.jpg;0
OPENIMAGES_train_37561.jpg;2
OPENIMAGES_train_40595.jpg;1
COCO_train_12529.jpg;2
OPENIMAGES_train_54438.jpg;2
OPENIMAGES_train_55417.jpg;1
OPENIMAGES_train_17092.jpg;0
OPENIMAGES_train_50122.jpg;0
OPENIMAGES_train_04595.jpg;0
OPENIMAGES_train_04525.jpg;2
COCO_train_03966.jpg;1
COCO_train_11692.jpg;1
OPENIMAGES_train_49393.jpg;0
OPENIMAGES_train_29197.jpg;1
OPENIMAGES_train_16769.jpg;0
